"MeterID","Sleeping.Hours.Consumption.x","Working.Hours.Consumption.x","Evening.Hours.Consumption.x","Average_Consumption","Average_consumption_by_year","total_number_of_people","total_usage_purpose","total_heavy_devices","total_light_devices","total_heavy_device_usage","total_light_device_usage","income_category","emp_status","education"
6553,0.0827269123134328,0.15930177238806,0.194505012823502,0.145515040808395,413.7165,1,2,5,2,7,3,3,1,4
6554,0.199549906716418,0.173185634328358,0.256971088831896,0.209905868635834,624.0835,2,0,1,4,1,8,2,6,4
6557,0.193732276119403,0.9681875,0.709424108183726,0.623787951807229,1764.51825,2,1,7,11,13,14,5,6,5
6558,0.187387943097015,0.499619986007463,0.526081953835393,0.404372755538282,1174.729,4,2,4,2,9,6,-1,1,2
6560,0.246275419776119,0.511313083022388,0.826422825833528,0.528026972405752,1499.55391666667,3,2,5,8,8,9,3,1,4
6561,0.285998950559701,0.548253148320896,0.647431452553043,0.493906451612903,1430.22583333333,2,1,6,5,10,10,5,1,5
6564,0.337806436567164,0.760250699626866,0.517899160643507,0.538650485814225,1508.41516666667,1,3,7,3,8,6,6,6,4
6565,0.143658931902985,0.275181669776119,0.253374795989741,0.224074076952973,642.758666666667,1,1,5,2,9,4,1,6,3
6567,0.222090251865672,0.349287196828358,0.462831429237585,0.344745472211426,982.559083333333,3,1,6,5,7,9,4,1,4
6568,0.0582218983208955,0.0651873833955224,0.0618525297272091,0.0617539448115041,160.5105,5,1,8,4,14,6,7,6,4
6570,0.325709188432836,0.600117304104478,0.399674166472371,0.44183027594248,1272.86658333333,4,1,5,5,9,6,3,1,4
6571,0.16734666511194,0.307637243470149,0.284479832128701,0.253157015157404,716.55625,1,1,6,2,7,4,-1,1,5
6572,0.308902635261194,0.584479944029851,0.583382140359058,0.492261989895064,1379.42508333333,1,2,6,5,10,5,-1,5,5
6573,0.102543843283582,0.208706506529851,0.229852413149918,0.180371434123591,491.365166666667,1,2,5,0,8,0,6,6,4
6575,0.196193097014925,0.311612639925373,0.301386686873397,0.269733268558103,771.605,2,2,9,5,19,7,-1,1,4
6576,0.224953708022388,0.261699743470149,0.259561319654931,0.248739098328799,700.0735,2,0,4,3,3,7,-1,3,-1
6577,0.196957789179104,0.377118586753731,0.354974352996036,0.309687096774194,884.342416666667,1,1,6,2,9,4,-1,6,4
6578,0.307754197761194,0.606073577425373,0.392297621823269,0.435371783909833,1253.83416666667,2,1,6,3,11,6,7,6,3
6579,0.208665928171642,0.58299172108209,0.627828048496153,0.473173921492421,1415.39316666667,4,1,4,3,8,5,2,1,3
6580,0.224525069962687,0.380357625932836,0.65491536488692,0.41995095219588,1177.8855,1,0,5,7,10,14,-1,5,-1
6582,0.406003031716418,0.519827425373134,0.795077174166472,0.573653089778469,1554.06083333333,5,2,6,3,9,9,3,1,5
6584,0.412894939365672,0.739434118470149,0.975687106551644,0.709359424795958,2013.52625,2,1,9,7,13,11,-1,3,5
6585,0.167192630597015,0.232269239738806,0.355317906271858,0.251601321414691,774.41575,3,1,5,5,8,7,-1,1,5
6586,0.334003264925373,0.635543027052239,0.64303753788762,0.537536144578313,1504.88508333333,3,2,7,7,17,6,-1,1,4
6590,0.209024020522388,0.889389575559701,0.441436465376545,0.51327776914108,1504.35741666667,2,2,8,2,17,5,4,6,4
6591,0.19369041511194,0.212734491604478,0.152200279785498,0.18620575204042,522.356416666667,2,2,3,1,6,4,-1,6,-1
6592,0.201315771028037,0.546891355140187,0.553772015884139,0.434002375204423,1206.39783333333,4,0,4,4,6,6,7,6,4
6593,0.203570794392523,0.482255140186916,0.560585026862882,0.415481621369052,1166.1735,2,1,4,3,8,6,7,1,3
6597,0.405771105410448,0.986744402985075,1.69095523432035,1.0278751263117,2926.41175,4,2,8,7,18,8,3,6,5
6598,0.246842467350746,0.44609375,0.635144322685941,0.442708472600078,1297.2125,5,1,7,1,9,3,-1,1,5
6599,0.583902402052239,0.875980177238806,0.846887386337142,0.768929382044306,2186.21,8,1,8,8,13,11,3,1,5
6600,0.544159981343284,0.494942164179104,0.646157146187923,0.561759657986786,1570.35183333333,3,3,7,5,11,7,4,1,5
6602,0.288011194029851,0.642964902052239,0.376356609932385,0.435772949863972,1272.38525,4,2,3,2,7,4,-1,1,5
6604,0.22541161380597,0.442374300373134,0.543030426672884,0.40361628449281,1158.55925,4,3,3,7,7,11,7,4,3
6607,0.25703369869403,0.440920592350746,0.134777687106552,0.277566226195103,758.360166666667,1,0,4,1,9,3,7,6,2
6608,0.879429672897196,1.71556740654206,1.5855780191544,1.39353998909742,3696.06108333333,5,1,4,3,8,7,-1,1,4
6610,0.475683069029851,0.505482975746269,0.503017136861739,0.494728371550719,1366.99691666667,1,0,7,1,10,2,2,6,4
6611,0.150872318097015,0.34185645988806,0.395679179295873,0.296143723280218,837.43375,3,2,5,5,9,12,5,1,5
6612,0.357441347947761,0.963157765858209,0.812594194450921,0.711072328021764,2016.49775,7,2,5,3,10,8,-1,4,3
6613,0.468796875,0.69858348880597,0.908180694800653,0.69187050136028,1977.99041666667,2,2,6,6,8,7,3,3,5
6614,0.140035331156716,0.293399020522388,0.244261949172301,0.22590019432569,699.603083333333,2,2,7,1,10,2,3,6,2
6618,0.131819859813084,0.373256425233645,0.426992525110955,0.310698660540456,883.324666666667,1,2,4,3,7,6,1,3,4
6621,0.311279034514925,0.543220149253731,0.576041851247377,0.476854722114263,1393.99966666667,2,1,7,5,11,8,-1,6,-1
6622,0.517854205607477,0.691431191588785,0.897643541228685,0.702324857877112,1975.916,3,1,7,5,11,7,2,6,2
6623,0.240475746268657,0.360912313432836,0.554636512007461,0.385354683249126,1117.68125,2,0,3,3,3,4,4,6,4
6625,0.151711753731343,0.605646222014925,0.454737817673117,0.404035872522347,1136.38316666667,2,2,9,2,17,4,3,1,4
6626,0.239988456156716,0.578852262126866,0.586726975985078,0.468531752817723,1324.59966666667,5,1,6,5,11,8,3,1,5
6628,0.678288551401869,1.28951950934579,0.500687456201822,0.822806751810607,2401.13466666667,2,2,5,1,9,2,1,6,2
6630,0.248867041198502,0.859363998127341,1.30663784226539,0.804995435749395,2284.92691666667,4,3,5,3,14,3,-1,2,5
6631,0.28544964953271,0.812082359813084,0.663481079187106,0.587010318511019,1660.93041666667,7,2,7,4,12,6,7,5,3
6632,0.106416277985075,0.196059701492537,0.260753555607368,0.18774885347843,532.076833333333,1,2,4,1,7,3,-1,6,4
6633,0.247330607476636,0.664071962616822,0.720117028731605,0.543853593956857,1549.19233333333,3,2,8,5,14,9,3,1,3
6634,0.402753504672897,0.34725011682243,0.397786732071946,0.382597967448018,1132.07633333333,1,2,7,4,10,14,-1,4,5
6635,0.193240303738318,0.407085864485981,0.66869609904228,0.423026555564208,1227.83725,4,2,7,5,12,7,4,1,5
6637,0.279231343283582,0.791411030783582,0.798928538120774,0.623203964244073,1780.57041666667,1,2,6,3,10,6,7,5,4
6638,0.177627798507463,0.66181296641791,0.270608300303101,0.37000862806063,1023.91,2,2,8,3,10,7,-1,6,2
6639,0.148218050373134,0.378377332089552,0.258667288412217,0.261753983676642,745.92175,2,0,3,4,4,5,-1,6,3
6643,0.119938432835821,0.169236124067164,0.31510818372581,0.201436416634279,588.575833333333,4,0,2,1,5,2,-1,2,5
6647,0.380040070093458,0.54322546728972,0.558378182667601,0.493886262752122,1380.50316666667,2,1,3,3,4,5,1,6,3
6648,0.249838036380597,0.532865671641791,0.586238167404989,0.456324057520404,1308.89291666667,2,1,6,5,11,7,4,6,5
6651,0.471930387126866,0.663473180970149,0.899293308463511,0.678249475320637,1891.96116666667,2,2,5,4,6,11,6,1,5
6652,0.225348414179104,0.392046758395522,0.437204826299837,0.351539992226972,1008.73325,3,2,7,5,15,7,-1,6,5
6653,0.283506180037313,0.76327833488806,0.639064933550944,0.561955810338127,1605.93,3,2,7,3,13,8,-1,6,4
6656,0.368198694029851,0.761892257462687,0.769322685940779,0.63314846482705,1775.14491666667,4,1,8,4,11,7,4,1,5
6658,0.363627798507463,0.812494169776119,0.857308230356727,0.677824018655266,1998.055,7,1,6,3,13,6,4,1,4
6660,0.236677588619403,0.546014458955224,0.701973886686873,0.494904741546833,1396.86108333333,2,2,8,3,11,8,-1,6,5
6663,0.147675489738806,0.359771222014925,0.376230706458382,0.294565487757482,855.913416666667,2,0,4,2,6,4,-1,6,2
6664,0.109067980410448,0.731518306902985,0.402118209372814,0.414233890400311,1147.48833333333,1,3,8,3,14,4,2,6,2
6665,0.0999610541044776,0.210742887126866,0.309066798787596,0.206598212203653,602.481083333333,1,1,5,2,7,6,1,5,5
6667,0.163978777985075,0.237954874067164,0.481436115644672,0.294471123202487,833.734583333333,2,1,4,1,5,2,7,1,4
6669,0.26947364738806,0.922301189365672,0.820199463744463,0.67066972405752,1889.49716666667,5,2,5,4,7,8,3,3,4
6672,0.197728777985075,0.116606226679104,0.356917696432735,0.223761251457443,652.797916666667,1,2,3,3,4,5,-1,1,5
6674,0.296979322429907,0.312255957943925,0.572554192945573,0.393943734911611,1128.12191666667,3,2,5,4,8,6,5,1,5
6676,0.516371851679104,0.711891907649254,0.800123338773607,0.676138670812281,1955.81125,4,2,9,2,14,3,5,1,5
6677,0.12080223880597,0.18108302238806,0.300619491723012,0.200842673921492,560.519,1,1,3,1,4,4,2,1,5
6678,0.177210704291045,0.309174090485075,0.424401841921194,0.303604935872522,853.444,1,0,3,2,7,3,7,1,2
6679,0.270537196828358,0.392075326492537,0.609556306831429,0.42407069568597,1222.35591666667,2,1,7,4,13,7,5,1,5
6680,0.394560867537313,0.70265135261194,0.635628235019818,0.577617994558881,1652.06875,5,1,6,3,12,6,5,1,5
6682,0.139612523320896,0.292774720149254,0.247675798554442,0.226689312087058,623.28375,1,1,5,1,8,4,-1,6,2
6683,0.261019356343284,0.508023670708955,0.568807880624854,0.445959852312476,1242.98191666667,3,2,8,6,18,10,-1,1,-1
6684,0.25994822761194,0.59863327891791,0.27762543716484,0.378727788573649,1123.13808333333,1,2,6,1,13,1,6,6,3
6685,0.152340018656716,0.41264890391791,0.306015971088832,0.290336183443451,825.15775,2,2,6,3,10,6,4,6,4
6686,0.319190881529851,0.649074510261194,0.749321053858708,0.572542557326079,1635.49591666667,2,1,5,2,11,3,7,6,3
6688,0.300678253745318,0.548518960674157,0.43170383805289,0.426967387064056,1210.98333333333,3,2,10,5,14,5,2,6,3
6697,0.445721612149533,0.652713434579439,0.491631044148563,0.530019040573164,1516.83425,5,2,7,4,8,7,5,1,4
6698,0.289917094216418,0.401368003731343,0.505291210072278,0.398867042363,1064.62966666667,2,0,4,5,4,9,1,4,-1
6699,0.593846548507463,1.43108687033582,1.05009547680112,1.02501158181112,2892.7075,2,2,9,2,17,8,2,6,4
6700,0.17295557369403,0.277824043843284,0.305784448589415,0.252192188107268,714.168,2,0,4,1,5,3,-1,6,2
6703,0.0948301072761194,0.149518190298507,0.141257402657962,0.128536222308589,371.7235,1,1,4,3,4,3,1,3,2
6705,0.0916632462686567,0.096713036380597,0.116867684775006,0.101749164399534,270.38375,2,1,2,2,4,3,-1,6,5
6706,0.248871735074627,0.420824626865672,0.850614595476801,0.506797046249514,1428.7515,4,2,7,5,11,7,-1,1,4
6708,0.417627098880597,0.887007929104478,0.99316612263931,0.765951379712398,2178.42425,6,2,7,7,16,12,7,1,3
6709,0.332749650186567,0.694140741604478,1.23971205409186,0.755571783909833,2132.82391666667,4,3,7,8,15,11,5,1,5
6710,0.539133040935672,0.902634137426901,0.925459429824561,0.789075536062378,1625.09891666667,4,1,6,11,13,10,4,2,4
6711,0.303648670708955,0.723510960820895,0.635375145721613,0.554184570540225,1785.02116666667,2,2,5,4,8,5,7,6,4
6712,0.270031117584746,0.771790254237288,0.731499867584746,0.59110707980226,1527.84091666667,4,1,4,6,8,5,-1,6,4
6714,0.135767024253731,0.287937849813433,0.30002972720914,0.241249436455499,688.7065,1,1,7,2,8,4,2,6,3
6715,0.34777297108209,0.447959654850746,0.531176381440895,0.442309910610183,1237.88458333333,2,1,3,5,8,9,-1,7,-1
6716,0.465480023364486,0.808228504672897,0.897008759635599,0.723585935674792,2108.12441666667,2,2,9,2,11,4,7,6,3
6719,0.408322897196262,1.35958936915888,1.36722938565756,1.04507230745269,2860.66233333333,6,2,7,8,17,13,3,1,5
6721,0.213829990671642,0.627039645522388,0.500369666588948,0.44708390983288,1324.61858333333,2,2,6,4,10,8,1,5,3
6724,0.476984724813433,0.862287546641791,0.759698647703427,0.699661640108822,2002.56916666667,2,0,7,5,19,14,-1,1,3
6725,0.530870335820895,1.08035319496269,1.28117521566799,0.964157559269335,2692.03258333333,4,2,7,5,19,11,-1,6,3
6729,0.190027052238806,0.373975746268657,0.50685579389135,0.356964516129032,1051.92583333333,1,2,6,4,9,6,4,6,4
6730,0.430611357276119,0.945915461753731,0.651641175099091,0.676054100272056,1908.83191666667,2,2,6,2,9,4,3,6,2
6731,0.210971082089552,0.691923973880597,0.909209023082304,0.604058414302371,1707.04958333333,3,0,7,5,9,9,-1,1,5
6734,0.433061100746269,0.610516674440299,0.623931452553043,0.555841702293043,1574.29541666667,2,3,4,4,5,4,-1,2,5
6735,0.183885494402985,0.526268423507463,0.465294590813709,0.391821881072678,1111.39883333333,2,1,7,1,10,2,2,6,5
6736,0.135623017723881,0.2384609375,0.305884122173001,0.226662184220754,652.3955,1,2,5,3,5,6,-1,6,3
6737,0.548108325559701,0.672122667910448,0.594335509442761,0.604854683249126,1706.78425,3,1,4,9,7,10,5,1,5
6739,0.176810401119403,0.322357159514925,0.340318022849149,0.279833229692965,840.7945,3,1,5,7,8,8,2,1,3
6740,0.256154151119403,0.874583955223881,0.657414548845885,0.596055654877575,1691.1765,4,1,5,9,9,9,7,5,4
6741,0.11272702891791,0.288977495335821,0.39131977150851,0.264351301982122,859.007333333333,3,1,4,7,8,12,7,1,4
6742,0.176302588619403,0.292212453358209,0.398326649568664,0.288955732607851,835.653333333333,1,2,3,2,5,5,4,1,4
6744,0.26885401119403,0.754029267723881,0.700152249941711,0.574354955305091,1614.57158333333,2,1,8,3,15,5,-1,2,4
6746,0.372546058768657,0.925898204291045,0.8260768244346,0.708182860474155,2012.31875,4,2,6,10,14,11,-1,1,5
6747,0.328090368470149,0.569797458022388,0.505861506178596,0.467919393703848,1356.27758333333,5,0,8,6,14,13,-1,3,4
6749,0.174610424440299,0.153755130597015,0.299891699696899,0.209426117372717,591.540333333333,1,0,1,3,1,6,-1,1,5
6750,0.0865535214552239,0.0934835587686567,0.129961646071345,0.103334978624174,378.559916666667,1,2,6,1,6,3,-1,6,4
6753,0.579236473880597,0.932586170708955,0.941389018419212,0.817746832491255,2353.0995,5,2,8,11,13,14,5,1,4
6754,0.716215771028037,0.911761448598131,1.29526605933193,0.974439412818316,2786.98108333333,5,0,5,8,8,13,4,1,4
6756,0.222374416977612,0.881654617537313,0.630768710655164,0.578269996113486,1700.73216666667,3,1,8,4,18,10,3,1,5
6757,0.480402270599251,1.17206636235955,0.88985537093377,0.84744464383241,2418.59966666667,6,2,8,5,17,6,7,1,4
6758,0.217465135261194,0.508800606343284,0.635100955933784,0.453802992615624,1281.02925,3,2,6,7,10,11,-1,1,4
6759,0.281585793963255,0.798072342519685,0.56257562335958,0.54741125328084,1218.37208333333,2,1,5,4,10,5,-1,6,5
6761,0.148886565420561,0.295066588785047,0.62649474421864,0.356836967525894,972.3105,2,2,5,3,8,5,-1,1,-1
6762,0.261662663246269,0.685263759328358,0.742095476801119,0.563021220365332,1575.88175,5,0,7,8,14,7,3,4,4
6764,0.17144041511194,0.352742887126866,0.393647120540919,0.305950291488535,867.67975,1,2,7,3,8,5,1,6,5
6765,0.236199397590361,0.449868825301205,0.706496385542169,0.464188202811245,1092.03783333333,4,1,7,7,11,9,5,1,3
6768,0.236557252798507,0.545945195895522,0.651951154115178,0.478164710454722,1350.06458333333,2,2,6,2,12,6,7,5,5
6769,0.385402985074627,0.750661263992537,0.922873979948706,0.686331130975515,1919.24183333333,4,1,8,7,12,9,-1,1,4
6770,0.782006529850746,1.339234375,1.39824399626953,1.17317912942091,3261.64866666667,5,2,9,5,17,14,-1,3,5
6771,0.576561800373134,0.974150303171642,0.92856120307764,0.82643237465993,2354.82225,3,1,7,4,12,5,-1,1,5
6772,0.48678206928839,1.09173970037453,0.595344488649661,0.724611999687914,2065.32758333333,2,2,7,2,13,4,-1,6,3
6773,0.318816930970149,0.925224930037313,1.27561494520867,0.839919471434124,2416.90441666667,3,1,6,7,13,7,-1,5,-1
6774,0.134369053171642,0.147169076492537,0.113105385870832,0.131546404974738,415.231666666667,1,1,6,1,9,3,-1,6,-1
6775,0.154551422574627,0.183748833955224,0.277013406388436,0.205110143801011,579.028083333333,1,0,4,4,5,6,7,6,2
6776,0.28944484608209,0.741168260261194,0.722727092562369,0.584457481539059,1660.06491666667,2,1,5,1,8,3,7,6,1
6777,0.374012605042017,0.672932948179272,0.84091281512605,0.629286122782446,1307.51608333333,4,1,4,6,7,10,-1,1,5
6778,0.19913796728972,0.620882710280374,0.356113408082224,0.392041897048516,1118.43966666667,2,2,7,6,13,9,-1,6,3
6779,0.217072994402985,0.37483348880597,0.655601422242947,0.41585460551885,1162.76641666667,2,2,6,5,14,8,3,1,5
6780,0.295490904850746,0.797694962686567,0.847448589414782,0.646893742712787,1841.76475,4,2,8,7,21,16,-1,1,4
6784,0.336579057835821,0.589163712686567,0.858549428771275,0.594784570540225,1676.76241666667,3,0,5,5,8,9,3,1,5
6786,0.204744869402985,0.537640625,0.33386360456983,0.358747765254567,1010.10433333333,5,2,4,3,7,6,-1,4,-1
6787,0.417496385261194,1.0947624766791,1.28273618559105,0.931692304702682,2707.80025,5,1,8,4,24,12,-1,1,4
6788,0.0994017024253731,0.133940531716418,0.205122755887153,0.14615958025651,407.73975,2,0,1,1,1,3,7,1,4
6790,0.151650069962687,0.602245802238806,0.445795290277454,0.399900621842208,1117.71458333333,1,0,6,2,9,3,7,6,1
6791,0.409934468283582,0.63025244869403,0.660974236418746,0.567061018266615,1627.83383333333,2,2,8,2,14,4,2,6,5
6793,0.218311450559701,0.329495569029851,0.535929004429937,0.361258919549164,1038.70725,4,1,5,5,7,9,7,1,5
6794,0.127946728971963,0.151600934579439,0.321971852370941,0.200515964488747,552.3565,3,1,6,2,12,6,4,1,5
6796,0.0537530317164179,0.201958255597015,0.31548904173467,0.190409832879907,532.641666666667,3,0,2,5,2,7,-1,1,3
6798,0.42208703271028,0.820953271028037,0.778130693763139,0.673731796589051,1893.86158333333,3,1,6,1,9,3,3,2,5
6799,0.0591634794776119,0.194644822761194,0.173554091862905,0.142456548775748,404.852833333333,1,1,3,1,3,4,3,1,2
6801,0.509124650186567,0.544180503731343,0.926780018652366,0.660049125534396,1877.47091666667,6,0,8,5,11,7,5,1,5
6802,0.398607194767442,0.650166606104651,0.890839934593023,0.646537911821705,1344.39125,4,1,8,7,13,10,-1,4,4
6804,0.371630130597015,0.697251865671642,0.650054441594777,0.572984803731053,1588.51841666667,5,2,8,5,15,11,5,3,5
6805,0.542611590485075,0.807722131529851,0.749832595010492,0.700059308200544,1980.45791666667,3,0,5,7,7,10,4,1,5
6806,0.351319146455224,0.677951725746269,0.629489624621124,0.552926117372717,1540.29333333333,3,2,7,5,13,15,3,1,4
6807,0.234403568097015,0.544072061567164,0.488871298671019,0.422454139137194,1209.70958333333,5,0,11,9,17,10,4,1,5
6809,0.209491604477612,0.66381203358209,0.514809629284215,0.462708472600078,1351.04158333333,5,3,8,5,12,8,-1,1,5
6810,0.159707789179104,0.326861357276119,0.465976218232688,0.317526661484648,898.586916666667,1,1,5,2,7,3,4,6,5
6811,0.838498484141791,0.81294776119403,1.20054056889718,0.950681694520016,2774.54525,1,2,7,3,7,6,-1,6,5
6812,0.250749299065421,0.120677920560748,0.62564400840925,0.332379915894401,957.78325,1,2,4,1,6,3,1,1,2
6813,0.281426305970149,0.533660564365672,0.427703893681511,0.414264632724446,1217.23858333333,1,1,8,2,12,5,-1,6,3
6815,0.240515858208955,0.447259678171642,0.729679878759618,0.472505130198212,1335.86658333333,2,2,6,5,8,8,4,1,5
6817,0.24703952891791,0.779182486007463,0.456496968990441,0.494236727555383,1400.89175,2,3,7,2,14,4,7,6,3
6818,0.175415811567164,0.68909666511194,0.676850081604104,0.51380019432569,1444.01333333333,3,1,7,4,6,4,3,6,3
6819,0.177015741604478,0.558073927238806,0.698794474236419,0.47797854644384,1376.54425,1,0,5,1,8,4,7,6,2
6820,0.257586565420561,0.482635747663551,0.490141438916141,0.410127482283311,1186.812,1,1,8,1,6,2,7,6,3
6821,0.410961287313433,0.470915111940299,0.646166705525764,0.509358336572095,1451.49775,2,1,9,3,13,6,5,3,3
6822,0.326116004672897,0.893311098130841,1.24445269796776,0.821326220699322,2322.07375,5,2,7,7,13,12,-1,1,5
6825,0.163760397196262,0.845205607476636,0.855191777622051,0.621404135191963,1728.31258333333,2,2,9,3,11,6,3,1,5
6826,0.254397854477612,0.367042444029851,0.518879692235952,0.380117450446949,1095.10433333333,3,0,6,5,14,6,4,1,4
6827,0.61331541511194,0.888459071828358,0.922830030310096,0.808210415856976,2276.98108333333,2,2,8,5,14,6,5,3,5
6828,0.22054197761194,0.247995569029851,0.968544066215901,0.479065254566654,1357.57858333333,1,1,10,5,13,6,5,2,5
6830,0.168632710280374,0.371965537383178,0.420827376781126,0.32048302312904,923.522166666667,1,1,5,3,9,5,1,6,4
6831,0.181487873134328,0.604411847014925,0.68068489158312,0.488876447726389,1431.194,4,0,7,9,13,11,3,3,4
6832,0.137088502798507,0.160293260261194,0.296631848915831,0.198012203653323,550.1075,3,1,5,2,9,3,-1,1,5
6836,0.314524299065421,0.65153773364486,0.566479210464845,0.510851413441321,1441.60591666667,3,2,7,2,13,3,-1,1,-1
6839,0.119470149253731,0.319176422574627,0.370978899510375,0.269883015934707,848.067083333333,2,0,4,5,9,8,-1,1,5
